id,relacionados,name,description,precio,imagen,categorias,linkPago,subcategorias,oferta,colores
mdt-39526,mdt-40684 mdt-39964 mdt-39609 mdt-38928 mdt-36762,ISA TIRO CORTO,Bombacha con detalle de puntilla elastizada en laterales. Realizado en microfibra y puntilla elastizada calce al cuerpo,340,https://pol21.martinaditrento.com/images/products/md/124228_1_1.jpg https://pol21.martinaditrento.com/images/products/md/124228_2_1.jpg,MUJER,,ROPA INTERIOR,true,"[{""id"":1,""hex"":""#FFFFFF"",""name"":""BLANCO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/124228_1_1.jpg""]},{""id"":2,""hex"":""#000000"",""name"":""NEGRO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/124228_2_1.jpg""]}]"
mdt-39524,,DIVA TRUSA,Trusa con cintura doble. Realizada en tricot calce al cuerpo,480,https://pol21.martinaditrento.com/images/products/md/124226_452_1.jpg https://pol21.martinaditrento.com/images/products/md/124226_452_2.jpg https://pol21.martinaditrento.com/images/products/md/124226_1_1.jpg https://pol21.martinaditrento.com/images/products/md/124226_2_1.jpg https://pol21.martinaditrento.com/images/products/md/124226_2_2.jpg https://pol21.martinaditrento.com/images/products/md/124226_2_3.jpg,MUJER,,ROPA INTERIOR,true,"[{""id"":452,""hex"":""#D5BD93"",""name"":""AVELLANA"",""images"":[""https://pol21.martinaditrento.com/images/products/md/124226_452_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/124226_452_2.jpg""]},{""id"":1,""hex"":""#FFFFFF"",""name"":""BLANCO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/124226_1_1.jpg""]},{""id"":2,""hex"":""#000000"",""name"":""NEGRO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/124226_2_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/124226_2_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/124226_2_3.jpg""]}]"
mdt-39520,,PERLA VEDETINA,"Bombacha vedetina con detalle de recorte en laterales, realizados en microtul elastizado realizada en tricot y microtul elastizado calce al cuerpo",450,https://pol21.martinaditrento.com/images/products/md/124222_1252_1.jpg https://pol21.martinaditrento.com/images/products/md/124222_1252_2.jpg https://pol21.martinaditrento.com/images/products/md/124222_1252_3.jpg,MUJER,,ROPA INTERIOR,,"[{""id"":1252,""hex"":""#4D4D4D"",""name"":""GRIS - NEGRO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/124222_1252_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/124222_1252_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/124222_1252_3.jpg""]}]"
mdt-39516,,PAZ CORPIÑO,Corpiño sin aro con recortes en microtul elastizado en escote y almohadilla en breteles regulables. Realizado en tricot y microtul elastizado calce al cuerpo,950,https://pol21.martinaditrento.com/images/products/md/124218_1_1.jpg https://pol21.martinaditrento.com/images/products/md/124218_104_1.jpg https://pol21.martinaditrento.com/images/products/md/124218_104_2.jpg https://pol21.martinaditrento.com/images/products/md/124218_2_1.jpg,MUJER,,ROPA INTERIOR,,"[{""id"":1,""hex"":""#FFFFFF"",""name"":""BLANCO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/124218_1_1.jpg""]},{""id"":104,""hex"":""#A6A6A6"",""name"":""GRIS-NEGRO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/124218_104_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/124218_104_2.jpg""]},{""id"":2,""hex"":""#000000"",""name"":""NEGRO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/124218_2_1.jpg""]}]"
mdt-39514,mdt-40034 mdt-39057,OLINDA COLALESS,Bombacha colaless con detalle de recortes en laterales hechos con microtul elastizado realizado en tricot y microtul elastizado calce al cuerpo,550,https://pol21.martinaditrento.com/images/products/md/124216_1252_1.jpg https://pol21.martinaditrento.com/images/products/md/124216_1252_2.jpg https://pol21.martinaditrento.com/images/products/md/124216_1252_3.jpg https://pol21.martinaditrento.com/images/products/md/124216_1252_4.jpg,MUJER,,ROPA INTERIOR,true,"[{""id"":1,""hex"":""#FFFFFF"",""name"":""BLANCO"",""images"":[]},{""id"":1252,""hex"":""#4D4D4D"",""name"":""GRIS - NEGRO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/124216_1252_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/124216_1252_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/124216_1252_3.jpg"",""https://pol21.martinaditrento.com/images/products/md/124216_1252_4.jpg""]},{""id"":2,""hex"":""#000000"",""name"":""NEGRO"",""images"":[]}]"
mdt-39511,,ANABELLE CORPIÑO,Corpiño con aro y breteles anchos regulables para mejor sostén realizado en algodon y puntilla elastizada calce al cuerpo,890,https://pol21.martinaditrento.com/images/products/md/124213_452_1.jpg https://pol21.martinaditrento.com/images/products/md/124213_452_2.jpg https://pol21.martinaditrento.com/images/products/md/124213_452_3.jpg https://pol21.martinaditrento.com/images/products/md/124213_2_1.jpg https://pol21.martinaditrento.com/images/products/md/124213_2_2.jpg https://pol21.martinaditrento.com/images/products/md/124213_2_3.jpg,MUJER,,ROPA INTERIOR,,"[{""id"":452,""hex"":""#D5BD93"",""name"":""AVELLANA"",""images"":[""https://pol21.martinaditrento.com/images/products/md/124213_452_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/124213_452_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/124213_452_3.jpg""]},{""id"":2,""hex"":""#000000"",""name"":""NEGRO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/124213_2_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/124213_2_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/124213_2_3.jpg""]}]"
mdt-39506,,APASSIONARE VEDETINA,Vedetina con detalle de puntilla. Realizada en algodon y puntilla elastizada calce al cuerpo,390,https://pol21.martinaditrento.com/images/products/md/124208_1_1.jpg https://pol21.martinaditrento.com/images/products/md/124208_1_2.jpg https://pol21.martinaditrento.com/images/products/md/124208_2_1.jpg https://pol21.martinaditrento.com/images/products/md/124208_2_9.jpg,MUJER,,ROPA INTERIOR,,"[{""id"":1,""hex"":""#FFFFFF"",""name"":""BLANCO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/124208_1_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/124208_1_2.jpg""]},{""id"":2,""hex"":""#000000"",""name"":""NEGRO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/124208_2_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/124208_2_9.jpg""]}]"
mdt-39505,,APASSIONARE CORPIÑO,Corpiño armado con aro que brinda mayor volumen. Detalle de puntilla en escote y base. Realizado en algodon y puntilla elastizada calce al cuerpo,1.000,https://pol21.martinaditrento.com/images/products/md/124207_1_1.jpg https://pol21.martinaditrento.com/images/products/md/124207_1_2.jpg https://pol21.martinaditrento.com/images/products/md/124207_1_9.jpg https://pol21.martinaditrento.com/images/products/md/124207_2_1.jpg https://pol21.martinaditrento.com/images/products/md/124207_2_9.jpg,MUJER,,ROPA INTERIOR,,"[{""id"":1,""hex"":""#FFFFFF"",""name"":""BLANCO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/124207_1_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/124207_1_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/124207_1_9.jpg""]},{""id"":2,""hex"":""#000000"",""name"":""NEGRO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/124207_2_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/124207_2_9.jpg""]}]"
mdt-39492,,ELEONORA BATA,"Bata corta con lazo para atar, de calce holgado. Esta prenda es ideal para acompañar conjuntos largos y cortos. Talle 1=(40-42-44) y talle 2 (46-48) realizada en saten calce amplio",1.400,https://pol21.martinaditrento.com/images/products/md/124194_1_1.jpg https://pol21.martinaditrento.com/images/products/md/124194_1_2.jpg https://pol21.martinaditrento.com/images/products/md/124194_1_3.jpg https://pol21.martinaditrento.com/images/products/md/124194_1_4.jpg https://pol21.martinaditrento.com/images/products/md/124194_1_5.jpg,MUJER,,PIJAMAS Y HOMEWEAR,,"[{""id"":1,""hex"":""#FFFFFF"",""name"":""BLANCO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/124194_1_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/124194_1_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/124194_1_3.jpg"",""https://pol21.martinaditrento.com/images/products/md/124194_1_4.jpg"",""https://pol21.martinaditrento.com/images/products/md/124194_1_5.jpg""]}]"
mdt-39489,mdt-39488,DINA NECESSAIRE,Necessaire con cierre y forro interior. Ideal para viaje y organizar tus cosmeticos realizado en pu 100% calce clásico,500,https://pol21.martinaditrento.com/images/products/md/124191_1398_1.jpg,MUJER,,ACCESORIOS,,"[{""id"":1398,""hex"":""#FFFFFF"",""name"":""ANIMAL PRINT"",""images"":[""https://pol21.martinaditrento.com/images/products/md/124191_1398_1.jpg""]}]"
mdt-39488,mdt-39489,ELGA NECESSAIRE,Necessaire con cierre y forro interior. Ideal para viaje y organizar tus cosmeticos. Realizado en denim camisero calce clásico,500,https://pol21.martinaditrento.com/images/products/md/124190_28_1.jpg,MUJER,,ACCESORIOS,,"[{""id"":28,""hex"":""#BDDEF4"",""name"":""CELESTE"",""images"":[""https://pol21.martinaditrento.com/images/products/md/124190_28_1.jpg""]}]"
mdt-39057,mdt-40686 mdt-40679 mdt-40034 mdt-39514,IRINA COLALESS,Bombacha colaless con detalle de elástico estampado en cintura. Realizado en algodón elastizado estampado. Realizado en algodón elastizado calce al cuerpo,300,https://pol21.martinaditrento.com/images/products/md/124034_1_1.jpg https://pol21.martinaditrento.com/images/products/md/124034_1_2.jpg https://pol21.martinaditrento.com/images/products/md/124034_1_3.jpg https://pol21.martinaditrento.com/images/products/md/124034_1_4.jpg https://pol21.martinaditrento.com/images/products/md/124034_1_9.jpg https://pol21.martinaditrento.com/images/products/md/124034_32_1.jpg,MUJER,,ROPA INTERIOR,,"[{""id"":1,""hex"":""#FFFFFF"",""name"":""BLANCO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/124034_1_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/124034_1_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/124034_1_3.jpg"",""https://pol21.martinaditrento.com/images/products/md/124034_1_4.jpg"",""https://pol21.martinaditrento.com/images/products/md/124034_1_9.jpg""]},{""id"":32,""hex"":""#D2CECF"",""name"":""GRIS MELANGE"",""images"":[""https://pol21.martinaditrento.com/images/products/md/124034_32_1.jpg""]}]"
mdt-39056,,NIKITA TOP,Corpiño triangulo forrado en delantero y espalda con detalle de elástico estampado en cintura. (talle 1 corresponde talle 85 / t.2-90 / t.3-95 / t.4-100) realizado en algodón elastizado calce al cuerpo,500,https://pol21.martinaditrento.com/images/products/md/124033_1_1.jpg https://pol21.martinaditrento.com/images/products/md/124033_1_2.jpg https://pol21.martinaditrento.com/images/products/md/124033_1_3.jpg https://pol21.martinaditrento.com/images/products/md/124033_1_4.jpg,MUJER,,ROPA INTERIOR,,"[{""id"":1,""hex"":""#FFFFFF"",""name"":""BLANCO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/124033_1_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/124033_1_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/124033_1_3.jpg"",""https://pol21.martinaditrento.com/images/products/md/124033_1_4.jpg""]}]"
mdt-38941,mdt-40641 mdt-40594 mdt-39527 mdt-38936,FIAMA CORPIÑO,"Corpiño reductor sin aro, con breteles anchos para mejor confort, taza forrada en la parte de puntilla. Recortes que logran un mayor sostén y comodidad en tu dia. Realizado en tricot y puntilla elastizada calce al cuerpo",1.120,https://pol21.martinaditrento.com/images/products/md/123917_2_1.jpg https://pol21.martinaditrento.com/images/products/md/123917_2_2.jpg https://pol21.martinaditrento.com/images/products/md/123917_2_3.jpg,MUJER,,ROPA INTERIOR,true,"[{""id"":2,""hex"":""#000000"",""name"":""NEGRO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/123917_2_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/123917_2_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/123917_2_3.jpg""]}]"
mdt-38940,,BETIANA CONJUNTO,Conjunto compuesto por corpiño tasa soft con push up y colaless con recortes de puntilla en delantero. Realizado en microtull y puntilla elastizada calce al cuerpo,1.290,https://pol21.martinaditrento.com/images/products/md/123916_7_1.jpg https://pol21.martinaditrento.com/images/products/md/123916_7_2.jpg https://pol21.martinaditrento.com/images/products/md/123916_7_3.jpg https://pol21.martinaditrento.com/images/products/md/123916_7_4.jpg https://pol21.martinaditrento.com/images/products/md/123916_89_1.jpg https://pol21.martinaditrento.com/images/products/md/123916_89_2.jpg https://pol21.martinaditrento.com/images/products/md/123916_89_3.jpg https://pol21.martinaditrento.com/images/products/md/123916_1218_1.jpg https://pol21.martinaditrento.com/images/products/md/123916_1218_2.jpg,MUJER,,ROPA INTERIOR,,"[{""id"":7,""hex"":""#02247F"",""name"":""AZUL"",""images"":[""https://pol21.martinaditrento.com/images/products/md/123916_7_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/123916_7_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/123916_7_3.jpg"",""https://pol21.martinaditrento.com/images/products/md/123916_7_4.jpg""]},{""id"":19,""hex"":""#4F44A2"",""name"":""VIOLETA"",""images"":[]},{""id"":89,""hex"":""#FDA590"",""name"":""SALMON"",""images"":[""https://pol21.martinaditrento.com/images/products/md/123916_89_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/123916_89_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/123916_89_3.jpg""]},{""id"":1218,""hex"":""#2C9C95"",""name"":""VERDE JADE"",""images"":[""https://pol21.martinaditrento.com/images/products/md/123916_1218_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/123916_1218_2.jpg""]}]"
mdt-38939,,IRIS CORPIÑO,Corpiño sin aro reductor con detalle de puntilla en escote. Un diseño contenedor y super cómodo. Realizado en algodón pesado elastizado. Realizado en algodón elastizado calce al cuerpo,950,https://pol21.martinaditrento.com/images/products/md/123915_452_1.jpg https://pol21.martinaditrento.com/images/products/md/123915_1_1.jpg https://pol21.martinaditrento.com/images/products/md/123915_1_2.jpg https://pol21.martinaditrento.com/images/products/md/123915_1_3.jpg https://pol21.martinaditrento.com/images/products/md/123915_1_4.jpg https://pol21.martinaditrento.com/images/products/md/123915_2_1.jpg https://pol21.martinaditrento.com/images/products/md/123915_2_2.jpg https://pol21.martinaditrento.com/images/products/md/123915_2_3.jpg,MUJER,,ROPA INTERIOR,,"[{""id"":452,""hex"":""#D5BD93"",""name"":""AVELLANA"",""images"":[""https://pol21.martinaditrento.com/images/products/md/123915_452_1.jpg""]},{""id"":1,""hex"":""#FFFFFF"",""name"":""BLANCO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/123915_1_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/123915_1_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/123915_1_3.jpg"",""https://pol21.martinaditrento.com/images/products/md/123915_1_4.jpg""]},{""id"":2,""hex"":""#000000"",""name"":""NEGRO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/123915_2_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/123915_2_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/123915_2_3.jpg""]}]"
mdt-38938,mdt-40678 mdt-40035,MIRANDA VEDETINA,Bombacha vedetina con detalle de puntilla elastizada en delantero. Realizada en tricot y puntilla elastizada calce al cuerpo,315,https://pol21.martinaditrento.com/images/products/md/123914_1_1.jpg https://pol21.martinaditrento.com/images/products/md/123914_1_2.jpg https://pol21.martinaditrento.com/images/products/md/123914_1_3.jpg https://pol21.martinaditrento.com/images/products/md/123914_1_4.jpg https://pol21.martinaditrento.com/images/products/md/123914_1_5.jpg https://pol21.martinaditrento.com/images/products/md/123914_1_6.jpg https://pol21.martinaditrento.com/images/products/md/123914_1_7.jpg https://pol21.martinaditrento.com/images/products/md/123914_3_1.jpg https://pol21.martinaditrento.com/images/products/md/123914_3_2.jpg https://pol21.martinaditrento.com/images/products/md/123914_3_3.jpg https://pol21.martinaditrento.com/images/products/md/123914_3_4.jpg https://pol21.martinaditrento.com/images/products/md/123914_2_1.jpg https://pol21.martinaditrento.com/images/products/md/123914_2_2.jpg https://pol21.martinaditrento.com/images/products/md/123914_2_3.jpg https://pol21.martinaditrento.com/images/products/md/123914_2_4.jpg,MUJER,,ROPA INTERIOR,true,"[{""id"":1,""hex"":""#FFFFFF"",""name"":""BLANCO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/123914_1_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/123914_1_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/123914_1_3.jpg"",""https://pol21.martinaditrento.com/images/products/md/123914_1_4.jpg"",""https://pol21.martinaditrento.com/images/products/md/123914_1_5.jpg"",""https://pol21.martinaditrento.com/images/products/md/123914_1_6.jpg"",""https://pol21.martinaditrento.com/images/products/md/123914_1_7.jpg""]},{""id"":3,""hex"":""#FFF8EC"",""name"":""NATURAL"",""images"":[""https://pol21.martinaditrento.com/images/products/md/123914_3_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/123914_3_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/123914_3_3.jpg"",""https://pol21.martinaditrento.com/images/products/md/123914_3_4.jpg""]},{""id"":2,""hex"":""#000000"",""name"":""NEGRO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/123914_2_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/123914_2_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/123914_2_3.jpg"",""https://pol21.martinaditrento.com/images/products/md/123914_2_4.jpg""]}]"
mdt-38936,mdt-39527 mdt-38941,LEIA CORPIÑO,"Corpiño sin aro, semireductor con detalle de puntilla en escote y costuras zigzag. Realizado en tricot y puntilla elastizada calce al cuerpo",555,https://pol21.martinaditrento.com/images/products/md/123912_1_1.jpg https://pol21.martinaditrento.com/images/products/md/123912_1_2.jpg https://pol21.martinaditrento.com/images/products/md/123912_1_3.jpg https://pol21.martinaditrento.com/images/products/md/123912_1_4.jpg https://pol21.martinaditrento.com/images/products/md/123912_1_5.jpg https://pol21.martinaditrento.com/images/products/md/123912_1_6.jpg https://pol21.martinaditrento.com/images/products/md/123912_1_7.jpg https://pol21.martinaditrento.com/images/products/md/123912_1_8.jpg https://pol21.martinaditrento.com/images/products/md/123912_3_1.jpg https://pol21.martinaditrento.com/images/products/md/123912_3_2.jpg https://pol21.martinaditrento.com/images/products/md/123912_3_3.jpg https://pol21.martinaditrento.com/images/products/md/123912_3_4.jpg https://pol21.martinaditrento.com/images/products/md/123912_2_1.jpg https://pol21.martinaditrento.com/images/products/md/123912_2_10.jpg https://pol21.martinaditrento.com/images/products/md/123912_2_11.jpg https://pol21.martinaditrento.com/images/products/md/123912_2_2.jpg https://pol21.martinaditrento.com/images/products/md/123912_2_3.jpg https://pol21.martinaditrento.com/images/products/md/123912_2_4.jpg https://pol21.martinaditrento.com/images/products/md/123912_2_5.jpg https://pol21.martinaditrento.com/images/products/md/123912_2_6.jpg https://pol21.martinaditrento.com/images/products/md/123912_2_7.jpg https://pol21.martinaditrento.com/images/products/md/123912_2_9.jpg,MUJER,,ROPA INTERIOR,,"[{""id"":1,""hex"":""#FFFFFF"",""name"":""BLANCO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/123912_1_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/123912_1_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/123912_1_3.jpg"",""https://pol21.martinaditrento.com/images/products/md/123912_1_4.jpg"",""https://pol21.martinaditrento.com/images/products/md/123912_1_5.jpg"",""https://pol21.martinaditrento.com/images/products/md/123912_1_6.jpg"",""https://pol21.martinaditrento.com/images/products/md/123912_1_7.jpg"",""https://pol21.martinaditrento.com/images/products/md/123912_1_8.jpg""]},{""id"":3,""hex"":""#FFF8EC"",""name"":""NATURAL"",""images"":[""https://pol21.martinaditrento.com/images/products/md/123912_3_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/123912_3_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/123912_3_3.jpg"",""https://pol21.martinaditrento.com/images/products/md/123912_3_4.jpg""]},{""id"":2,""hex"":""#000000"",""name"":""NEGRO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/123912_2_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/123912_2_10.jpg"",""https://pol21.martinaditrento.com/images/products/md/123912_2_11.jpg"",""https://pol21.martinaditrento.com/images/products/md/123912_2_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/123912_2_3.jpg"",""https://pol21.martinaditrento.com/images/products/md/123912_2_4.jpg"",""https://pol21.martinaditrento.com/images/products/md/123912_2_5.jpg"",""https://pol21.martinaditrento.com/images/products/md/123912_2_6.jpg"",""https://pol21.martinaditrento.com/images/products/md/123912_2_7.jpg"",""https://pol21.martinaditrento.com/images/products/md/123912_2_9.jpg""]}]"
mdt-38935,,JULIETA CORPIÑO,Corpiño tasa soft con breteles regulables. Realizado en microfibra elastizada calce al cuerpo,1.100,https://pol21.martinaditrento.com/images/products/md/123911_452_1.jpg https://pol21.martinaditrento.com/images/products/md/123911_452_2.jpg https://pol21.martinaditrento.com/images/products/md/123911_452_3.jpg https://pol21.martinaditrento.com/images/products/md/123911_2_1.jpg https://pol21.martinaditrento.com/images/products/md/123911_2_2.jpg https://pol21.martinaditrento.com/images/products/md/123911_2_3.jpg https://pol21.martinaditrento.com/images/products/md/123911_2_4.jpg https://pol21.martinaditrento.com/images/products/md/123911_2_5.jpg https://pol21.martinaditrento.com/images/products/md/123911_2_6.jpg https://pol21.martinaditrento.com/images/products/md/123911_2_7.jpg,MUJER,,ROPA INTERIOR,,"[{""id"":452,""hex"":""#D5BD93"",""name"":""AVELLANA"",""images"":[""https://pol21.martinaditrento.com/images/products/md/123911_452_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/123911_452_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/123911_452_3.jpg""]},{""id"":2,""hex"":""#000000"",""name"":""NEGRO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/123911_2_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/123911_2_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/123911_2_3.jpg"",""https://pol21.martinaditrento.com/images/products/md/123911_2_4.jpg"",""https://pol21.martinaditrento.com/images/products/md/123911_2_5.jpg"",""https://pol21.martinaditrento.com/images/products/md/123911_2_6.jpg"",""https://pol21.martinaditrento.com/images/products/md/123911_2_7.jpg""]}]"
mdt-38934,,PESCI CON ARO,"Corpiño con aro premoldeado, con reguladores metálicos. Nuestro básico mejorado para un calce confortable. Realizado en algodón elastizado calce al cuerpo",800,https://pol21.martinaditrento.com/images/products/md/123910_452_1.jpg https://pol21.martinaditrento.com/images/products/md/123910_452_2.jpg https://pol21.martinaditrento.com/images/products/md/123910_452_3.jpg https://pol21.martinaditrento.com/images/products/md/123910_1_1.jpg https://pol21.martinaditrento.com/images/products/md/123910_1_2.jpg https://pol21.martinaditrento.com/images/products/md/123910_1_3.jpg https://pol21.martinaditrento.com/images/products/md/123910_2_1.jpg https://pol21.martinaditrento.com/images/products/md/123910_2_2.jpg https://pol21.martinaditrento.com/images/products/md/123910_2_3.jpg https://pol21.martinaditrento.com/images/products/md/123910_2_4.jpg,MUJER,,ROPA INTERIOR,,"[{""id"":452,""hex"":""#D5BD93"",""name"":""AVELLANA"",""images"":[""https://pol21.martinaditrento.com/images/products/md/123910_452_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/123910_452_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/123910_452_3.jpg""]},{""id"":1,""hex"":""#FFFFFF"",""name"":""BLANCO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/123910_1_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/123910_1_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/123910_1_3.jpg""]},{""id"":32,""hex"":""#D2CECF"",""name"":""GRIS MELANGE"",""images"":[]},{""id"":2,""hex"":""#000000"",""name"":""NEGRO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/123910_2_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/123910_2_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/123910_2_3.jpg"",""https://pol21.martinaditrento.com/images/products/md/123910_2_4.jpg""]},{""id"":9,""hex"":""#EF1635"",""name"":""ROJO"",""images"":[]}]"
mdt-38933,,PESCI CORPIÑO,"Nuevo corpiño sin aro, remoldeado en taza y costuras zig zag para mayor comodidad. El básico que vas amar! con un formato nuevo y súper cómodo. Realizado en algodón elastizado calce al cuerpo",750,https://pol21.martinaditrento.com/images/products/md/123909_452_1.jpg https://pol21.martinaditrento.com/images/products/md/123909_452_2.jpg https://pol21.martinaditrento.com/images/products/md/123909_452_3.jpg https://pol21.martinaditrento.com/images/products/md/123909_452_4.jpg https://pol21.martinaditrento.com/images/products/md/123909_452_5.jpg https://pol21.martinaditrento.com/images/products/md/123909_1_1.jpg https://pol21.martinaditrento.com/images/products/md/123909_1_2.jpg https://pol21.martinaditrento.com/images/products/md/123909_2_2.jpg https://pol21.martinaditrento.com/images/products/md/123909_2_3.jpg https://pol21.martinaditrento.com/images/products/md/123909_2_4.jpg https://pol21.martinaditrento.com/images/products/md/123909_2_5.jpg,MUJER,,ROPA INTERIOR,,"[{""id"":452,""hex"":""#D5BD93"",""name"":""AVELLANA"",""images"":[""https://pol21.martinaditrento.com/images/products/md/123909_452_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/123909_452_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/123909_452_3.jpg"",""https://pol21.martinaditrento.com/images/products/md/123909_452_4.jpg"",""https://pol21.martinaditrento.com/images/products/md/123909_452_5.jpg""]},{""id"":1,""hex"":""#FFFFFF"",""name"":""BLANCO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/123909_1_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/123909_1_2.jpg""]},{""id"":2,""hex"":""#000000"",""name"":""NEGRO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/123909_2_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/123909_2_3.jpg"",""https://pol21.martinaditrento.com/images/products/md/123909_2_4.jpg"",""https://pol21.martinaditrento.com/images/products/md/123909_2_5.jpg""]},{""id"":9,""hex"":""#EF1635"",""name"":""ROJO"",""images"":[]}]"
mdt-38928,mdt-40684 mdt-39526,DONATTA TIRO CORTO,Tiro corto con cintura ancha forrada. Una bombacha con diseño y comodidad realizado en tricot y puntilla calce clásico,795,https://pol21.martinaditrento.com/images/products/md/123904_2_1.jpg https://pol21.martinaditrento.com/images/products/md/123904_2_2.jpg https://pol21.martinaditrento.com/images/products/md/123904_2_3.jpg,MUJER,,ROPA INTERIOR,true,"[{""id"":2,""hex"":""#000000"",""name"":""NEGRO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/123904_2_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/123904_2_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/123904_2_3.jpg""]}]"
